GrpName;Name;Code;ManufName;Country;Brand;UnitName;PhUnitName;PhUPerU;UnitsPerPack;Vat;ExpiryPeriod;PckgQtty;PckgBrutto;PckgLength;PckgWidth;PckgHeight
Семейное мороженое;Морож Адриано персик/маракуйя 1300мл;4007993040453;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано страциателла 1л;4103220005414;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано тирамису 800мл;4260069261712;Германия;Германия;Адриано;ШТ 1;Литр 1;0.800000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано фисташковое  750г;25969122;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано фисташковое 1300мл ванна;4007993040545;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано черника 800мл;4260069261743;Германия;Германия;Адриано;ШТ 1;Литр 1;0.800000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано Шварцвальд.вишня 1300мл ванна;4007993040323;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано Шварцвальд.вишня 500мл ванна;4008577001778;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано шоколадное 1л;4103220005445;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Адриано яичный ликер 1300мл ванна;4007993040293;Германия;Германия;Адриано;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Айс лав персик/абрикос брик.200г;26070599;Россия;Россия;Аврора;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож Айс теа Чайный лед 80г;26083698;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож Айсберг Фрукт.лед дыня 60г;4605822000861;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Бородино 90г;4600625307575;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Волш.Лакомка вар.сгущ.90г;4600625308015;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Волш.Лакомка клюква 90г;4600625308022;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Волш.Лакомка кофе глясе 90г;4600625308091;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Волш.Лакомка кр.брюле 90г;4600625308046;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Волш.Лакомка три шоколада 90г;2010000021163;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Жемчужина Рос.с карамелью в шок.80г;4600625307582;Россия;Россия;АйсФили;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Жемчужина России 80г;4600625307605;Россия;Россия;АйсФили;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Инстинкт шок/карамель 65г;4600625308190;Россия;Россия;АйсФили;ШТ 1;Кг;0.065000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Лакомка 90г;4600625307568;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Лакомка пломб.в шок.гл.90г;4600625306141;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Лакомка слив.в шок.гл.90г;4600625306158;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Лакомка шок.в шок.гл.90г;4600625307551;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Лакомство бат.80г;4600955001891;Россия;Россия;АйсФили;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Лакомство крем-брюле 80г;4600955008036;Россия;Россия;АйсФили;ШТ 1;Кг;0.800000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Ленинградское 80г;4600625307612;Россия;Россия;АйсФили;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АйсФили Ленинградское сливочн.в шок.гл.80г;4600625307629;Россия;Россия;АйсФили;ШТ 1;Кг;0.080000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АйсФили Семейное клубника со сливками 500г;4600625308473;Россия;Россия;Сервис Холод;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Тю-ша жарен.ядро в/с калибр 350г;4607015927849;Россия;Россия;Тю-Ша;ШТ 1;Кг;0.350000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Тю-ша суш.600г;26001029;Россия;Россия;Тю-Ша;ШТ 1;Кг;0.600000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Тю-ша суш.калибров.200г;26120645;Росби;;Тю-Ша;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Тю-ша суш.ядро 350г;4607015927177;Россия;Россия;Тю-Ша;ШТ 1;Кг;0.350000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Тю-ша сушеный ядро 400г;26120614;Россия;Россия;Тю-Ша;ШТ 1;Кг;0.400000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Финнат жареный 350г в/у;4601692001267;Россия;Россия;Финнат;ШТ 1;Кг;0.350000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Финнат натуральный 350г в/у;4601692001250;Россия;Россия;Финнат;ШТ 1;Кг;0.350000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Форест Микс жар.200г;4607036552129;Россия;Россия;Форест Микс;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Форест Микс очищ.200г;4607036552136;Россия;Россия;Коктейль ББ из морепродукто в рас.160г;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фундук Франт жареный 100г;4606972320212;Россия;Россия;Франт;ШТ 1;Кг;0.100000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Фунчеза в маринаде по-корейски 100г Нуриев;28897217;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Фунчеза в маринаде по-корейски Нуриев;28022022;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Харбины в марин.по-кор.100г Нуриев;28445593;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Хлеб Багетта 220г ВП;2010000065365;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Хлеб Багетта с чесночн.маслом 1шт ВП;2010000065846;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Хлеб Фокаччо 400г ВП;2010000026601;Кулинария Лэнд;Кулинария Лэнд;;ШТ 1;Кг;0.400000;0.000;10.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Хлебец Кукурузный 280г ВП;2010000029275;Пекарня Миллер;;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Салаты корейские;Цвет.капуста в марин.по-кор.100г Нуриев;28901310;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Какао;Цикорий раств.330г;2603564000004;;;;ШТ 1;Кг;0.330000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Цукаты Апельсиновые полоски;28054009;Италия;Италия;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Сухофрукты;Цукаты Вишня желтая;28053972;Италия;Италия;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Сухофрукты;Цукаты Вишня зеленая;28053989;Италия;Италия;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Сухофрукты;Цукаты Репа красная;28054016;Италия;Италия;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Салаты корейские;Цукини в марин.по-кор.100г Нуриев;28901303;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Чай Липтон 180мл;2678364000004;;;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Черешня Амро 200г;26042268;Китай;Китай;Амро;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Черника Россо 200г;4607018591672;Россия;Россия;;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Амро 200г;26061344;Китай;Китай;Амро;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Анатолия суш.200г;8691230202955;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Анатолия сушеный с/к 400г;8691230402959;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Атланта 300г;4607003150921;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ персик 100г;4605119009799;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Почтальон Печкин в шок.глаз.70г;4605119003629;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Почтальон Печкин вар.сгущ.70г;4605119004169;Россия;Россия;Альтервест;ШТ 1;Кг;0.070000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Почтальон Печкин клубника/слив.70г;4605119004145;Россия;Россия;Альтервест;ШТ 1;Кг;0.070000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Почтальон Печкин рожок 80г Прос;4605119002622;Россия;Россия;Альтервест;Штука;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Почтальон Печкин шок/орехи 70г;4605119003612;Россия;Россия;Альтервест;ШТ 1;Кг;0.070000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Почтальон Печкин шок/слив.70г;4605119004152;Россия;Россия;Альтервест;ШТ 1;Кг;0.070000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Простоквашино брикет 200г;4605119002646;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Простоквашино вар/сгущ.ван.450г;4605119003315;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Простоквашино слив.ван.500г;4605119003308;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож АВ Простоквашино шокол.500г;4605119003322;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ Фруктовый сок цитрус 66г;4605119000819;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ хрустик сах.труб.80г;4605119001007;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ хрустик сах.труб.вар.сгущ.80г;4605119002981;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ хрустик сах.труб.орех 80г;4605119001021;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ хрустик сах.труб.рис/сгущ.80г;4605119001496;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ ХХL шоколад/возд.рис 95г;4605119001502;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ ХХL эскимо орех 140мл;4605119000994;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ шоколад/орех 100г;4605119000840;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ эскимо XXL шок.глазурь 105г;26039541;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ эскимо XXL шок.глазурь 95г;4605119000987;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ эскимо Поч.Печкин возд.рис 50г;4605119002684;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож АВ эскимо Я люблю тебя;4605119000680;Россия;Россия;Альтервест;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож Аврора ананас/мармелад 0.2кг;4607017691175;Россия;Россия;Аврора;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож Аврора апельс/мармелад  0.2кг;4607017691205;Россия;Россия;Аврора;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Аврора вишня/мармел. 400мл;4607017691212;Россия;Россия;Аврора;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож Аврора карамель 0.2кг;4607017691137;Россия;Россия;Аврора;ШТ 1;Кг;0.200000;0.000;10.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Атсо б/косточек 200г;4103520007309;Германия;Германия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Ахта сушен. корз. 150г;26032801;Франция;Франция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Ахта сушен. корз. 250г;26032818;Франция;Франция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Ахта сушен. корз. 450г;26032825;Франция;Франция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив б/к;28601845;Аргентина;Аргентина;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив б/к 30/40;28839682;Аргентина;Аргентина;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чернослив Экстра с/к;28088042;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Черный гриб по-кор.100г Нуриев;28001676;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чипсы НП банановые 60г;4606195621066;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Чипсы Тю-ша банановые 200г;4607015928402;Тайланд;Тайланд;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Шампиньоны острые в марин.по-кор.100г Нуриев;28897132;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Шампиньоны рез.в марин.по-кор.100г Нуриев;28940531;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Шампиньоны целые в марин.по-кор.100г Нуриев;28949114;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Шитаки по-корейски Грин Крест;28632566;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Шишка кедровая;4607011760150;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Щупальца кальмаров марин.по-кор.100г Нуриев;02870052;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Яблоки Гуд Фуд кольца суш.100г;4606847001932;Россия;Россия;Гуд Фуд;ШТ 1;Кг;0.100000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Яблоки ОрехоГрад сушеные 300г;26011486;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Яблоки Франт в сахаре подсушенные 200г;4606972351216;Россия;Россия;Франт;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Яблоко кольцо натур.;28467946;Китай;Китай;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Сухофрукты;Яблоко Райское;28636939;Китай;Китай;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Сухофрукты;Яблочки Амро райские 200г;26042305;Китай;Китай;Амро;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Яблочки райские суш.;28826484;Израиль;Израиль;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Ягода Нектафлор вишня 125г;7610184024100;Швейцария;Швейцария;Нектафлор;ШТ 1;Кг;0.125000;0.000;18.0;0;0.000;0;0;0;0
Консервы грибные;Ассорти Микадо грибное Берлинское 530г;4007415005886;Германия;Германия;Микадо;ШТ 1;Кг;0.530000;0.000;18.0;0;0.000;0;0;0;0
Консервы грибные;Ассорти СкСамобранка Грибн.лукошко 530г;4607067552686;Китай;Китай;Скатерть Самобранка;ШТ 1;Кг;0.530000;0.000;18.0;0;0.000;0;0;0;0
Консервы фруктовые;Ананасы ГринРэй кусочки 850мл ж/б;4607034022341;Тайланд;Тайланд;ГринРэй;ШТ 1;Кг;0.850000;0.000;18.0;0;0.000;0;0;0;0
Сигареты;Сигареты Вингс легкие;4600439119210;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сигареты;Сигареты Голуаз син.;30003002;Франция;Франция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сигареты;Сигареты Империал;50415571;Англия;Англия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сигареты;Сигареты ЛM супер легкие;46021878;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 2.5% 1л п/э;4602547000428;Россия;Россия;Пискаревский;ШТ 1;Кг;1.000000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 1% 1л п/п;4602547001289;Россия;Россия;Пискаревский;ШТ 1;Кг;1.000000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 2.5% 0.5л п/п;4602547000626;Россия;Россия;Пискаревский;ШТ 1;Литр 1;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 2.5% 0.5л п/э;4602547000435;Россия;Россия;Пискаревский;ШТ 1;Литр 1;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 2.5% 1л п/п;4602547001296;Россия;Россия;Пискаревский;ШТ 1;Кг;1.000000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 2.5% 500г стакан;4602547000831;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский 3.2% 0.5л п/э;4602547000459;Россия;Россия;Пискаревский;ШТ 1;Литр 1;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кефир Пискаревский бифидо 2.5% 0.5л п/э;4602547000473;Россия;Россия;Пискаревский;ШТ 1;Литр 1;0.500000;0.000;10.0;0;0.000;0;0;0;0
Молоко, сливки;Молоко Клевер н/лактоз 2.5% 1л Пискаревский;25515022;Россия;Россия;Клевер;ШТ 1;Кг;1.000000;0.000;10.0;0;0.000;0;0;0;0
Молоко, сливки;Молоко Клевер н/лактоз.2.5% 0.5л Пискаревский;26105932;Россия;Россия;Клевер;ШТ 1;Литр 1;0.500000;0.000;10.0;0;0.000;0;0;0;0
Молоко, сливки;Молоко Клеверок 2.5% 0.5л Пискаревский;26026046;Россия;Россия;Клевер;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Молоко, сливки;Сливки Клевер 20% 0.5л Пискаревский;4602547001203;Россия;Россия;Клевер;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Молоко, сливки;Сливки Клевер 20% 1л Пискаревский;4602547000770;Россия;Россия;Клевер;ШТ 1;Кг;1.000000;0.000;10.0;0;0.000;0;0;0;0
Молоко, сливки;Сливки Клевер 35% 0.5л Пискаревский;26026039;Россия;Россия;Клевер;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ряженка Пискаревский 4% бифидо 0.5кг стакан;4602547000039;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ряженка Пискаревский 4% бифидо 0.5л п/п;4602547000046;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ряженка Пискаревский 4% бифидо 0.5л п/э;4602547000466;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ацидобифилин Пискаревский 2.2% сладк.0.5кг п/п;;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ацидобифилин Пискаревский 2.2% сладкий 0.5кг стакан;4602547000121;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ацидобифилин Пискаревский 2.5% 0.5кг п/п;4602547000091;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ацидобифилин Пискаревский 2.5% 0.5кг стакан;4602547000107;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Ацидобифилин Пискаревский 2.5% сладкий 0.5кг п/п;4602547000114;Россия;Россия;Пискаревский;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон брусника 500г;4607009482231;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон брусника 500г банка;4607009482224;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон вишня 500г;4607009482132;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон вишня 500г банка;4607009482101;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон клубника 500г;4607009482033;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон клюква 500г;4607009482538;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон клюква 500г банка;4607009482521;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон малина 500г;4607009482439;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон малина 500г банка;4607009482422;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон смородина 500г;4607009482736;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон смородина 500г банка;4607009482729;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон черника 500г;4607009482835;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Кисель Стейлон черника 500г банка;4607009482828;Россия;Россия;Стейлон;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Молочные десерты;Конфитюр Стейлон вишня 90г*3шт;4607009483108;Россия;Россия;Стейлон;ШТ 1;Кг;0.270000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Набор пирож.Домино 400г Ст.18;2010000001561;Россия;Россия;Столовая 18;ШТ 1;Кг;0.400000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Набор пирож.Эльф Ст.18;25781618;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Профитроли слив/сгущ.300г Ст.18;26029023;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Набор пирож. Ленинградский 0.5кг НБ;2673961000006;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Трухлявый пень 135г НБ;2010000028933;Россия;Россия;Невские Берега;ШТ 1;Кг;0.135000;0.000;18.0;0;0.000;0;0;0;0
Пирожные;Пирожное Корзиночка 70г Восторг;2674341000005;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты;Торт Орешки в сгущенке 0.7кг НБ;2638723000007;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты;Торт Йогуртовый клубника 1кг НБ;25311075;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
